2026-07-28 10:44:32,081 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.2.attention.blocks.mlp2.conv2.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,081 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.2.attention.blocks.mlp2.conv2.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,081 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.2.attention.blocks.mlp2.dwc.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,081 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.2.attention.blocks.mlp2.dwc.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,081 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.2.attention.blocks.norm3.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,081 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.2.attention.blocks.norm3.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,081 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.2.attention.blocks.norm3_.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.2.attention.blocks.norm3_.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.point_wise.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.point_wise.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm1_.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm1_.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn.q.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn.q.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn.kv.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn.kv.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn.proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn.proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn2.q.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn2.q.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn2.kv.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn2.kv.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn2.proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.attn2.proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.rpe_table, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.offset_network.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.offset_network.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.offset_network.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.offset_network.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.offset_network.3.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.q.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.q.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.k.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.k.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.v.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.v.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.o.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn.o.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.rpe_table, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,082 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.offset_network.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.offset_network.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.offset_network.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.offset_network.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.offset_network.3.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.q.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.q.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.k.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.k.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.v.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.v.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.o.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.cross_attn2.o.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm2_.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm2_.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp.conv1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp.conv1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp.conv2.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp.conv2.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp.dwc.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp.dwc.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp2.conv1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp2.conv1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp2.conv2.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp2.conv2.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp2.dwc.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.mlp2.dwc.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm3.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm3.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm3_.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: fusion_neck.fusion_layers.3.attention.blocks.norm3_.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: transformer.level_embed, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.self_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.self_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,083 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.self_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.self_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.self_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.self_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.self_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.self_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.0.background, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.0.q.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.0.linear_out.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.0.linear_out.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.0.linear_out_2.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.0.linear_out_2.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.0.linear_out_3.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.0.linear_out_3.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.1.background, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.1.q.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.1.linear_out.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.1.linear_out.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.1.linear_out_2.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.1.linear_out_2.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.1.linear_out_3.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.1.linear_out_3.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.2.background, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.2.q.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.2.linear_out.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.2.linear_out.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.2.linear_out_2.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.2.linear_out_2.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,084 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.2.linear_out_3.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.2.linear_out_3.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.3.background, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.3.q.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.3.linear_out.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.3.linear_out.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.3.linear_out_2.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.3.linear_out_2.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.3.linear_out_3.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.0.query_support.3.linear_out_3.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.self_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.self_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.self_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.self_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.self_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.self_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.self_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.self_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.1.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.self_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.self_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.self_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.self_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.self_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.self_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.self_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.self_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,085 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.2.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.self_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.self_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.self_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.self_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.self_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.self_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.self_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.self_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-07-28 10:44:32,086 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
